Hometown,lon,lat
"Sarah, Miss.",-90.2103717,34.5695488
"Guntown, Miss.",-88.65789679999999,34.4402197
"Benton, Miss.",-90.25953299999999,32.8265223
"Parlatuvier, Trinidad and Tobago",-60.6473802,11.2986354
"Byram, Miss.",-90.2453671,32.179316300000004
"Strongsville, Ohio",-81.83569,41.3144966
"Barendrecht, Netherlands",4.5485809,51.8515088
"Tavares, Fla.",-81.725632,28.8041579
"Saint Catherine, Jamaica",-77.0564464,18.0364134
"Barbican, St. Andrew, Jamaica",-76.7711626,18.0256117
"Anna, Ill.",-89.2470282,37.4603274
"Decatur, Miss.",-89.1083912,32.4390303
"Shelby, Miss.",-90.76787809999999,33.9509439
"Point Clear, Ala.",-87.9191598,30.4740845
"Kópavogur, Iceland",-21.9086053,64.1110315
"Reykjavík, Iceland",-21.9407552,64.1469868
"Pleasantville, N.J.",-74.5240422,39.3898388
"Buderim, Queensland, Australia",153.0506602,-26.6856968
"Brisbane, Queensland, Australia",153.0260341,-27.4704528
"Watford City, N.D.",-103.2832467,47.8022412
"Palmdale, Calif.",-118.1164613,34.5794343
"Rolle, Switzerland",6.3397549,46.4612971
"Orapa, Botswana",25.3661941,-21.3325913
"Hexham, England",-2.1121439,54.972665
"Old Harbour, Jamaica",-77.1130277,17.9389536
"St. Phillips, Barbados",-59.456055,13.1256336
"Spanish Town, St. Catherine, Jamaica",-76.9748123,18.0166835
"Kimberly, Idaho",-114.3647561,42.5338019
"Iuka, Miss.",-88.19004149999999,34.8117565
"Bangor, Pa.",-75.2065676,40.86565150000001
"Leesburg, FL",-81.87785819999999,28.810823
"Boulder, CO",-105.2705456,40.0149856
"Hattiesburg, MS",-89.29033919999999,31.3271189
"Tylertown, MS",-90.1420331,31.1160119
"Aberdeen, MS",-88.5436553,33.8251139
"New Augusta, MS",-89.0347743,31.2024033
"McGee, MS",-89.7336852,31.8737712
"Macon, MS",-88.5608767,33.1054039
"Cumming, GA",-84.14019259999999,34.2073196
"Clinton, MS",-90.3217585,32.3415342
"Heidelberg, MS",-88.98394189999999,31.8868224
"Metairie, LA",-90.1528519,29.9840922
"Haughton, LA",-93.50406269999999,32.53265140000001
"Richton, MS",-88.94004919999999,31.3493426
"Hampton, VA",-76.34522179999999,37.0298687
"Monticello, MS",-90.1073079,31.5537807
"Morton, MS",-89.65451709999999,32.3537557
"McComb, MS",-90.4531535,31.2437872
"Elkton, MD",-75.83327179999999,39.60677889999999
"Greenville, MS",-91.0377029,33.399661
"Pineville, LA",-92.4343035,31.3224044
"Bogue Chitto, MS",-88.92701819999999,32.8433575
"Powder Springs, GA",-84.683824,33.8595491
"Charleston, MS",-90.05675629999999,34.00678
"Fulton, MS",-88.40921329999999,34.2739933
"Sheffield, AL",-87.6986407,34.7650887
"Franklinton, LA",-90.15314099999999,30.8471283
"Wiggins, MS",-89.1353283,30.858244
"Vicksburg, MS",-90.877882,32.3526456
"Indianola, MS",-90.6550917,33.4509513
"Wetumpka, AL",-86.2119127,32.5437448
"Puckett, MS",-89.7759998,32.0814661
"Bessemer, AL",-86.954437,33.4017766
"Summit, MS",-90.4684315,31.2837867
"Kenner, LA",-90.2417434,29.9940924
"Tunica, MS",-90.3828769,34.6845455
"Harvey, LA",-90.0772944,29.9035387
"Hampton, GA",-84.2828967,33.38685170000001
"D'lberville, MS",-88.89086379999999,30.4263092
"Laurel, MS",-89.1306124,31.6940509
"Hollandale, MS",-90.8539887,33.1690109
"Liberty, MS",-90.8123243,31.1582312
"West Monroe, LA",-92.14763529999999,32.5184775
"Benton, MS",-90.25953299999999,32.8265223
"Leland, MS",-90.89760070000001,33.4053949
"Caledonia, MS",-88.3244811,33.6828918
"Madison, NJ",-74.417097,40.7598227
"Eugene, OR",-123.0867536,44.0520691
"Maben, MS",-89.08478490000002,33.5553988
"Collierville, TN",-89.689208,35.0460537
"Albemarle, NC",-80.2000578,35.3501426
"Stone Mountain, GA",-84.17019599999999,33.8081608
"Yazoo City, MS",-90.4056468,32.8551326
"Sugar Hill, GA",-84.0335197,34.1064895
"Houston, MS",-88.99922670000001,33.8984461
"Oxford, AL",-85.8349648,33.6142714
"West Point, MS",-88.6503254,33.6076186
"Boynton Beach, FL",-80.0905465,26.5317866
"Richmond Hill, GA",-81.3034433,31.9382652
"Adamsville, TN",-88.3905965,35.2359146
"Byhalia, MS",-89.6906396,34.8723179
"Meridian, MS",-88.703656,32.3643098
"Flowood, MS",-90.0927549,32.3380521
"Darbun, MS",-90.0470306,31.2762874
"D'Iberville, MS",-88.89086379999999,30.4263092
"Pleasant Grove, AL",-86.9702714,33.4909405
"Clarksdale, MS",-90.5709323,34.2001086
"Decatur, MS",-89.1083912,32.4390303
"Dadeville, AL",-85.76356919999999,32.831238
"Bolton, MS",-90.46009579999999,32.3493122
"Bassfield, MS",-89.7395195,31.4965591
"Antioch, TN",-86.6715948,36.0597177
"Nixa, MO",-93.294353,37.0433863
"Natchez, MS",-91.40317100000001,31.5604442
"Adamsville, AL",-86.9561059,33.6009389
"Martinez, GA",-82.0756734,33.5173577
"Katy, TX",-95.8245093,29.7857765
"New Albany,  MS",-89.0078418,34.4942683
"Collins, MS",-89.5553465,31.645443
"Brookhaven, MS",-90.4406506,31.5790588
"Mendenhall, MS",-89.87007799999999,31.9618236
"Norcross, GA",-84.2137443,33.9411081
"Ripley, MS",-88.9506181,34.7298181
"Ridgeland, MS",-90.1323087,32.4284761
"Wesson, MS",-90.3975928,31.701277
"Bartlett, TN",-89.8739753,35.2045328
"Louin, MS",-89.26089499999999,32.0712619
"Aliceville, AL",-88.15141659999999,33.1295681
"Pinson, AL",-86.6833228,33.6889908
"Pascagoula, MS",-88.5561272,30.3657552
"Hammond, LA",-90.46119949999999,30.5043583
"Louisville, MS",-89.0550624,33.1237377
"Phenix City, AL",-85.0007653,32.4709761
"River Ridge, LA",-90.2156316,29.9602043
"Cape Girardeau, MO",-89.51814759999999,37.3058839
"Sturgis, MS",-89.0453397,33.3445684
"Fayetteville, AR",-94.16058389999999,36.0626579
"Fort Pierce, FL",-80.3256056,27.4467056
"Odessa, FL",-82.5579537,28.1793926
"Brighton, TN",-89.73922069999999,35.4836605
"Columbia, SC",-81.0348144,34.0007104
"Brentwood, TN",-86.78277720000001,36.0331164
"Crawford, MS",-88.6147687,33.301512
"Sumrall, MS",-89.54229090000001,31.4173935
"McCool, Miss.",-89.34507029999999,33.2020707
"Snellville, GA",-84.0199108,33.857328
"Ackerman, MS",-89.17284339999999,33.3101243
"Corydon, IN",-86.1219155,38.2120121
"Huntersville, NC",-80.84285040000002,35.410694
"Euharlee, GA",-84.93299859999999,34.1448193
"Calera, AL",-86.7535975,33.1028965
"Sonoma, CA",-122.4580356,38.291859
"Cantonment, FL",-87.34464919999999,30.6053644
"Lindale, TX",-95.4093998,32.5156971
"Canton, OH",-81.378447,40.79894729999999
"Saginaw, MI",-83.9508068,43.4194699
"Columbia, MS",-89.83542829999999,31.2524566
"Port Gibson, Miss.",-90.98173249999999,31.9607734
"Fort Lauderdale, FL",-80.13731740000001,26.1224386
"Grenada, MS",-89.8084192,33.7690049
"Indianola, Miss.",-90.6550917,33.4509513
"New Roads, LA",-91.4362242,30.7015741
"Maplesville, Ala.",-86.8716549,32.7884608
"Anaheim, CA",-117.9143012,33.8365932
"Hollywood, FL",-80.1494901,26.0112014
"Abilene, TX",-99.73314390000002,32.4487364
"Coppell, TX",-97.01500779999999,32.9545687
"Crosby, Miss.",-91.06316009999999,31.2837829
"Macon, Miss.",-92.4726859,39.74225610000001
"Sumrall, Miss.",-89.54229090000001,31.4173935
"Pelahatchie, Miss.",-89.8047306,32.3125394
"Greenville, Miss.",-91.0377029,33.399661
"St. Martin, Miss.",-88.86647669999999,30.4430261
"Center Point, AL",-86.68360009999999,33.6456583
"Grenada, Miss.",-89.8084192,33.7690049
"Chatham, NJ",-74.3837624,40.740934
"Rolling Fork, Miss.",-90.87815669999999,32.9065168
"Cullen, La.",-93.45072809999999,32.9690262
"Amory, Miss.",-88.48809899999999,33.9842768
"Lewisburg, Miss.",-89.83342069999999,34.8620408
"Centreville, Miss.",-91.068438,31.0896202
"Purvis, Miss.",-89.40978659999999,31.1432351
"Shubuta, Miss.",-88.69948509999999,31.8601554
"Brandon, Miss",-90.001384,32.2788733
"Richmond, Calif.",-122.3477486,37.9357576
"Lexington, Miss.",-93.87994259999999,39.1847339
"Louisville, Miss.",-89.0550624,33.1237377
"Kemah, Texas",-95.0204837,29.5427297
"Key West, Fla.",-81.7799871,24.5550593
"Edmonton, Alberta",-113.4937266,53.5460983
"Kosciusko, Miss.",-89.58757639999999,33.0576295
"Lahaina, Hawaii",-156.6816195,20.882371
"Petal, Miss.",-89.2600605,31.3465627
"Parsippany, N.J.",-74.41738769999999,40.8652865
"Downingtown, Pa.",-75.7032742,40.0064958
"Savannah, Tenn.",-88.2492037,35.2248034
"Edwards, Miss.",-90.6056548,32.3301465
"Wesley Chapel, Fla.",-82.3304509,28.1983135
"Lake, Miss.",-89.3286753,32.3431999
"Forsyth, Ga.",-83.938242,33.0342974
"Summit, Miss.",-90.4684315,31.2837867
"Sallis, Miss.",-89.7653598,33.0223518
"Azle, Texas",-97.5458565,32.8951262
"Sparta, N.J.",-74.63672559999999,41.0360345
"Woodmere, La.",-90.0803502,29.85798449999999
"Florence, Miss.",-90.1239399,32.1544162
"Fulton, Miss.",-91.94795859999999,38.84670819999999
"Falls Church, Va.",-77.1710914,38.88233400000001
"Monticello, Miss.",-90.1073079,31.5537807
"Alvin, Texas",-95.24410089999999,29.4238472
"Palos Verdes, Calif.",-118.3870173,33.7444613
"Ackerman, Miss.",-89.17284339999999,33.3101243
"Gardabaer, Iceland",-21.9285133,64.0907747
"Fredericksburg, TX",-98.8719843,30.2752011
"Gold Coast, QLD, Australia",153.4,-28.016667
"Okolona, MS",-88.7553293,34.001778
"Bruce, MS",-89.34896409999999,33.9920552
"Chonburi, Thailand",101.2523792,13.2017461
"Mildura, Victoria, Australia",142.1366852,-34.2068859
"Gainesville, GA",-83.8240663,34.2978794
"Pittsboro, Miss.",-89.33757419999999,33.9403898
"Cordova, TN",-89.761545,35.1598391
"Steens, Miss.",-88.3161478,33.5634498
"Lourosa, Portugal",-8.5450532,40.9881883
"Basel, Switzerland",7.5885761,47.5595986
"Benton, Ky.",-88.350315,36.85727809999999
"Luton, England",-0.4200255,51.8786707
"Piaseczno, Poland",21.0238602,52.0811536
"Potts Camp, Miss.",-89.30535230000001,34.6462101
"Ciudad Del Carmen, Mexico",-91.80745859999999,18.6504879
"Ponte Vedra Beach, FL",-81.3852595,30.2400058
"Taoyuan, Taiwan",121.3009798,24.9936281
"Mpumalanga, South Africa",30.5279096,-25.565336
"Montgomery, TX",-95.69633549999999,30.3882613
"Paducah, Ky",-88.6000478,37.0833893
"Brooklyn Park, Minn.",-93.3563405,45.0941315
"Covington, Tenn.",-89.6464641,35.5699659
"Manchester, Tenn.",-86.0885993,35.4817431
"Copperas Cove, Texas",-97.90307849999999,31.124062
"Seville, Spain",-5.9844589,37.3890924
"Phuket, Thailand",98.3307468,7.9843109
"Poughquag, N.Y.",-73.6817957,41.6089826
"Shepherdsville, Ky.",-85.7157924,37.9883991
"Oakland, Tenn.",-89.5150764,35.228976
"Scarborough, Ont.",-79.2317521,43.7764258
"Ottawa, Ont.",-75.69719309999999,45.4215296
"Whitby, Ont.",-78.94293290000002,43.8975446
"Glen Head, N.Y.",-73.62373880000001,40.8353776
"Merrimack, N.H.",-71.49483219999999,42.8678693
"Red Oak, Texas",-96.8153,32.5332101
"Alta Loma, Calif.",-117.5981086,34.1222317
"Dexter, Mo.",-89.9578688,36.7958866
"Las Vegas, N.V.",-115.1391009,36.171563
"Toronto, Ont.",-79.3831843,43.653226
"Arrington, Tenn.",-86.7091643,35.8681199
"Boothwyn, Pa.",-75.4415843,39.8301125
"Montgomery, Ohio",-84.35410619999999,39.2281143
"Lakeside, Calif.",-116.9222488,32.8572718
"New Canaan, Conn.",-73.4948445,41.146763
"Tulare, Calif.",-119.3473379,36.2077288
"Burlington, Ont.",-79.7990319,43.3255196
"Karlshuld, Germany",11.2870576,48.6822229
"Bellflower, Calif.",-118.1170117,33.8816818
"Saint Charles, Ill.",-88.3086867,41.9141945
"Garðbær, Iceland",-21.9285133,64.0907747
"Grandville, Mich.",-85.7630885,42.9097484
"Clinton, Conn.",-72.5288034,41.2882208
"Fredericktown, Mo.",-90.2940069,37.55977540000001
"Winnipeg, Man.",-97.1385145,49.8954221
"San Gabriel, Calif.",-118.1058333,34.09611110000001
"North Richland Hills, Texas",-97.2289029,32.8342952
"Salisbury, N.C.",-80.4742261,35.6709727
"Gressier, Haiti",-72.5274719,18.5403208
"Hyderabad, India",78.486671,17.385044
"Danderyd, Sweden",18.0256382,59.4059401
Stuttgart. Germany,9.1829321,48.7758459
"Dusseldorf, Germany",6.7734556,51.2277411
"Amstelveen, Netherlands",4.841993599999999,52.2942064
"Niagara Falls, Ontario, Canada",-79.0849436,43.0895577
"Posusje, Herzegovina",17.3296617,43.4719941
"Maia, Porto, Portugal",-8.621049,41.2278891
"St. Cloud, FL",-81.2811801,28.2489016
"Jundiai, Brazil",-46.8892222,-23.1856528
"Rovereto, Italy",11.0401399,45.89096
"Eitelborn, Germany",7.721299899999999,50.3767041
"Västerljung, Sweden",17.4498808,58.9202983
"Reichraming, Austria",14.4598409,47.8899262
"Zaragoza, Spain",-0.8890853,41.6488226
"Verona, Italy",10.9916215,45.43838419999999
"Crevillent, Spain",-0.8113636,38.2446844
"Banja Luka, Bosnia and Herzegovina",17.191,44.7721811
"Balcarce, Argentina",-58.25545839999999,-37.8464067
"Podgorica, Montenegro",19.2593642,42.4304196
"Trnava, Slovakia",17.5833218,48.3709108
"Bijeljina, Bosnia and Herzegovina",19.2150224,44.75695109999999
"Zvornik, Bosnia and Herzegovina",19.1048105,44.3865457
"Merliot City, El Salvador",-89.26810189999999,13.6786167
"Lucenec, Slovakia",19.6690601,48.3286673
"Noisy le Roi, France",2.064579,48.843815
"Bacau, Romania",26.9145748,46.5670437
"Welwyn Garden City, England",-0.208661,51.8031689
"Kaohsiung, Taiwan",120.3014353,22.6272784
"Veria, Greece",22.2052162,40.5193618
"Orléans, France",1.909251,47.902964
"Turin, Italy",7.686864,45.0703393
"Nesher, Israel",35.049191,32.7649
"West Point, N.Y.",-73.95597210000001,41.3914827
"Middlebury, Ind.",-85.7060467,41.6742347
"Grapevine, TX",-97.0780654,32.9342919
"Cold Spring, MN",-94.4277778,45.4536111
"Mt. Vernon, WA",-122.3374542,48.4201105
"North Farmington, MI",-83.3796562,42.52781179999999
"Novi, MI",-83.4754913,42.48059
"Allen, TX",-96.67055030000002,33.1031744
"State College, PA",-77.8600012,40.7933949
"Laguna Niguel, Calif.",-117.7149438,33.5236744
"Rialto, CA",-117.3703235,34.1064001
"San Antonio, TX",-98.4945922,29.4251905
"Claremont, CA",-117.7197785,34.0966764
"St. Augustine, FL",-81.3139313,29.8921835
"Ballston Spa, N.Y.",-73.8490111,43.0009086
"Bayamon, Puerto Rico",-66.1653224,18.389396
"Becej, Serbia",20.047408,45.614386
"Danville, IN",-86.5263879,39.7606013
"Muskego, WI",-88.1492892,42.9016299
"Lempäälä, Finland",23.7524484,61.3141111
"Fairmount, Ind.",-85.6505317,40.4153179
"Escondido, CA",-117.086421,33.1192068
"Littleton, CO",-105.0166498,39.613321
"Hallsville, TX",-94.5740934,32.504316
"Red Bud, IL",-89.9942741,38.2117172
"Kennesaw, GA",-84.6154897,34.0234337
"Longmont, Colo.",-105.1019275,40.1672068
"Novi, Mich.",-83.4754913,42.48059
"Town and Country, Mo.",-90.46345319999999,38.6122751
"Oklahoma City, Ok.",-97.5164276,35.4675602
"Collinsville, Ill.",-89.9845476,38.6703266
"Oronogo, Mo.",-94.4702269,37.1883908
"Auxvasse, Mo.",-91.8971198,39.0180962
"Adel, Iowa",-94.0174535,41.6143414
"Ingleside, Ill.",-88.13981799999999,42.3812067
"Highland Park, Ill.",-87.8003437,42.1816918
"Greendale, Wis.",-87.9959191,42.9405711
"Williamsburg, Ind.",-84.99711119999999,39.9505592
"Driftwood, Texas",-98.0315889,30.123275
"Lake St. Louis, Mo.",-90.78836040000002,38.7809384
"Hubertus, Wis.",-88.221674,43.2364366
"Huntsville, Mo.",-92.5451834,39.440589
"Cape Girardeau, Mo.",-89.51814759999999,37.3058839
"Bridgeport, Texas",-97.75475519999999,33.2101155
"Scarborough, Australia",115.7576807,-31.8943696
"DeWitt, Iowa",-90.53896619999999,41.8239952
"Poplar Bluff, Mo.",-90.392888,36.7569994
"Imperial, Mo.",-90.37845250000001,38.3697763
"Chamainus, Britich Columbia",-123.7344814,48.9301648
"Olympia, Wash.",-122.9006951,47.0378741
"Bushnell, Fla",-82.1128629,28.6649924
"Osprey, Fla.",-82.4903748,27.1961627
"Plymouth, Minn.",-93.4555093,45.0105194
"Menomonee Falls, Wisc.",-88.1174594,43.1788618
"Weldon Springs, Mo.",-90.6892929,38.713386
"Washington, Mo.",-91.01208779999999,38.55810719999999
"Sammamish, Wa.",-122.0355736,47.61626829999999
"Duluth, Minn.",-92.1004852,46.78667189999999
"Lino Lakes, Minn.",-93.0888324,45.1602442
"Sandy Springs, Ga.",-84.3733147,33.9304352
"Woodstown, N.J.",-75.32824540000001,39.65150269999999
"Green Oaks, Ill.",-87.903406,42.2900228
"Medicine Lake, Minn.",-93.4192127,44.9991099
"Flushing, N.Y.",-73.8306716,40.7647238
"Clinton, Iowa",-90.1887379,41.8444735
"Loose Creek, Mo.",-91.957391,38.5080888
"Willard, Mo.",-93.42852719999999,37.305047
"Lincoln, Mo.",-93.3346497,38.3908555
"Woodbridge, Conn.",-73.0084385,41.352597
"Rio Grande, Puerto Rico",-65.8322841,18.3450502
"Bayside, N.Y.",-73.7692026,40.7602604
"Victoriaville, Quebec, Canada",-71.95895589999999,46.0556724
"Excelsior, Minn.",-93.5663455,44.9032963
"Hugo, Minn.",-92.99334119999999,45.159964
"Marion, N.C.",-82.00927449999999,35.6840131
"St. Elizabeth, Mo.",-92.2679547,38.2558698
"Marthasville, Mo.",-91.0576449,38.6283838
"Kentfield, Calif.",-122.5571997,37.9521465
"Jamestown, Tenn.",-84.9318919,36.4275699
"Kane'ohe, Hawai'i",-157.799637,21.4028819
"St. Genevieve, Mo.",-90.0475582,37.9786618
"Port Washington, N.Y.",-73.69818579999999,40.8256561
"East Meadow, N.Y.",-73.5590157,40.7139898
"Hiawatha, Iowa",-91.6815252,42.0491958
"Smithtown, N.Y.",-73.2006687,40.8559314
"Surprise, Ariz.",-112.3679279,33.6292337
"Tunas, Mo.",-93.0276891,37.8497583
"Coto de Caza, Calif.",-117.5906715,33.5951048
"Blue Springs, Mo. (Blue Springs)",-94.2816148,39.0169509
"Troy, Mo.",-90.9806954,38.9794922
"Germantown, M.D.",-77.2716502,39.1731621
"Silex, Mo.",-91.0543076,39.1233792
"Maryville, Mo. (Maryville)",-94.8724706,40.3461017
"Yorba Linda, Calif. (Esperanza)",-117.7671458,33.8739037
"Oklahoma City, Okla. (Putnam City North)",-97.6368418,35.5891349
"Poway, Calif. (Poway)",-117.0358646,32.9628232
"East Amherst, N.Y. (Williamsville North)",-78.7362996,43.0243972
"Carrolton, Texas (Newman Smith)",-96.89224639999999,32.9790976
"Arbyrd, Mo.",-90.2387092,36.0509021
"Platte City, Mo. (North Platte)",-100.7601454,41.1402759
"Chilliecothe, Mo. (Chillicothe)",-93.5524358,39.7952946
"Troy, Mo. (Troy Buchanan)",-90.9603298,38.9761564
"Jefferson City, Mo. (Helias Catholic)",-92.1928173,38.5673506
"Jefferson City, Mo. (Blair Oaks)",-92.1548473,38.4126735
"Germantown, Md. (Bishop O'Connell)",-77.2716502,39.1731621
"Chino Hills, Calif. (Rosary)",-117.7325848,33.9898188
"Silex, Mo. (Silex)",-91.0543076,39.1233792
"Columbus, Ga. (Columbus)",-84.9877094,32.4609764
"Mexico, Mo. (Mexico)",-91.887271,39.1730652
"Norborne, Mo. (Omaha)",-93.6774377,39.3025168
"Dallas Center, Iowa (Dallas Center-Grimes)",-93.96118589999999,41.6843456
"St. Louis, Mo. (Clayton)",-90.32372629999999,38.6425518
"Paragould, Ark. (Paragould)",-90.48867969999999,36.0525622
"St. Louis, Mo. (Metro)",-90.19940419999999,38.6270025
"West Covina, Calif. (Bishop Amat)",-117.9646098,34.0543703
"Mission Viejo, Calif. (Capistrano Valley)",-117.6697936,33.5415426
"Gainesville, Ga. (Buford)",-84.0043513,34.1206564
"Lonedell, Mo. (Jefferson College)",-90.827494,38.30794280000001
"Kansas City, Mo. (Staley)",-94.54385239999999,39.2883141
"Riverside, Calif. (Arlington)",-117.4465139,33.920391
"Visalia, Calif. (El Diamante)",-119.3472028,36.3059673
"Dunnellon, Fla. (Florida)",-82.46093309999999,29.0491426
"Oak Forest, Ill. (Tinley Park)",-87.74393839999999,41.6028116
"Camden Point, Mo. (North Platte)",-100.7601454,41.1402759
"Phoenix, Ariz. (Desert Vista)",-112.0319877,33.5854675
"Grain Valley, Mo. (Grain Valley)",-94.19855799999999,39.0150069
"Pleasanton, Calif. (Ohlone CC)",-121.8757968,37.6604484
"Johnston, Iowa (Johnston)",-93.7130493,41.6709834
"Columbia, Mo. (Rock Bridge)",-92.4011124,38.8586798
"Leitchfield, Ky. (Grayson County)",-86.2938637,37.4800544
"Raymore, Mo. (Raymore-Peculiar)",-94.4593791,38.75663
"Tipton, Mo. (Louisville)",-92.7799153,38.655578
"Missouri City, Texas (Ridge Point)",-95.5139136,29.4843406
"La Grange, Texas (La Grange)",-96.87664699999999,29.9055033
"Saugus, Calif. (Saugus)",-118.5404007,34.4135244
"Locust Grove, Ga. (Brenau University)",-84.109083,33.3459495
"Columbia, Mo. (Father Tolton)",-92.289895,38.8929721
"St. Louis, Mo. (Lutheran South)",-90.334131,38.5480384
"Horseheads, N.Y. (Horseheads)",-76.8205119,42.167019
"Virginia Beach, Va. (Hofstra)",-75.97921939999999,36.8516437
"Salt Lake City, Utah (WEST)",-111.9160483,40.7702237
"Hillsboro, Mo. (Hillsboro)",-90.5627432,38.2320376
"Weston, Mo. (West Platte)",-94.839962,39.3902766
"Eureka, Mo. (Eureka)",-90.62790439999999,38.5025537
"Carterville, IL (Missouri Baptist)",-89.0772991,37.7600501
"Moss Bluff, La. (Louisiana)",-93.19070970000001,30.3027042
"Van Buren, MO (Three Rivers)",-91.0145714,36.9956066
"Melfa, Va (HOFSTRA)",-75.7413182,37.6492986
"Omaha, NE (Marian)",-96.02900299999999,41.3010619
"South Brunswick, N.J. (South Brunswick)",-74.5316938,40.3806901
"Lee's Summit, Mo. (Lee's Summit West)",-94.3821724,38.9108408
"Plainfield, Ill. (OKLAHOMA STATE)",-88.2120315,41.632223
"East Fishkill, N.Y. (John Jay East)",-73.8332066,41.54062140000001
"Seaford, N.Y. (Syracuse)",-73.4881809,40.6659344
"Grain Valley, Mo.",-94.19855799999999,39.0150069
"Hillsboro, Mo.",-90.5627432,38.2320376
"Johnston, Iowa",-93.7130493,41.6709834
"Weston, Mo.",-94.9016298,39.4111092
"Moss Bluff, La.",-93.19070970000001,30.3027042
"Melfa, Va.",-75.7413182,37.6492986
"East Fishkill, N.Y.",-73.7956884,41.5534267
"La Grange, Texas",-96.87664699999999,29.9055033
"Willoughby, Ohio",-81.4065011,41.6397696
"Vaughan, Ontario",-79.5085383,43.8563158
"Springfield, Ga.",-81.30418,32.3642241
"North Omaha, Neb.",-96.0021764,41.2851712
"Bowen, Ill.",-91.0626374,40.23337890000001
"Dubuque, Iowa",-90.6677347,42.506348
"Joba, South Sudan",31.57125,4.859363
"Town & Country, Mo.",NA,NA
"Quincy, Ill.",-91.4098726,39.9356016
"Mercer, Mo.",-93.5321644,40.5113975
"Montrose, Mo.",-93.98132969999999,38.2578023
"Steele, Mo.",-89.8292512,36.0839594
"Manlleu, Spain",2.2778128,42.0111171
"Sibenik, Croatia",15.8952045,43.7350196
"Columbia, MO",-92.3340724,38.9517053
"West Plains, MO",-91.8523711,36.7281154
"Strafford, Mo.",-93.11712639999999,37.2683802
"Sioux City, IA",-96.40494079999999,42.4963416
"Edwardsville, Ill.",-89.95315699999999,38.8114364
"Napier, New Zealand",176.9191904,-39.4892664
Rhenish Girls,18.8594152,-33.94575580000001
"Augusta, Mo.",-90.882081,38.5725523
"Staunton, Ill.",-89.7912063,39.0122684
"Paarl, South Africa",18.9621091,-33.7342304
"Kenton, Ohio",-83.60965159999999,40.6469982
"Memphis, Mo.",-92.1712924,40.4578119
"Glen St. Mary, Fla.",-82.16151789999999,30.27578369999999
"Cleburne, Texas",-97.38668369999999,32.3476438
"Cochran, Ga.",-83.35460979999999,32.3868278
"Fenton, Mo.",-90.4429881,38.5126456
"Clute, Texas",-95.3988291,29.0246906
"Platte City, Mo.",-94.78246089999999,39.3702773
"Ladue, Mo.",-90.3806725,38.6497743
"Muskegon Heights, Mich.",-86.23894639999999,43.2011264
"Belleville, Ill.",-89.9839935,38.5200504
"Lake Ozark, Mo.",-92.6387968,38.1986435
"Darien, Ill.",-87.9737943,41.7483483
"Lamar, Mo.",-94.27661479999999,37.49504780000001
"Fargo, N.D.",-96.7898034,46.8771863
"Canadian, Texas",-100.3820772,35.91282
"Russellville, Ark.",-93.13370069999999,35.278116
"Bristol, UK",-2.58791,51.454513
"Raytown, Mo.",-94.46356379999999,39.0086171
"Cahokia, Ill.",-90.1901113,38.5708849
"Harlan, Iowa",-95.32555409999999,41.653044
"Hershey, Pa.",-76.65024679999999,40.2859239
"West Dallas, Texas",-96.8738771,32.7787841
"Whittier, Calif.",-118.032844,33.9791793
"Southfield, Mich.",-83.2218731,42.4733688
"Grover, N.C.",-81.4498097,35.1745756
"Boonville, Mo.",-92.74324179999999,38.9736392
"Independence, Miss.",-94.41550679999999,39.0911161
"Gaffney, S.C.",-81.64981949999999,35.0717945
"Little Elm, Texas",-96.89098919999999,33.1782296
"Crown Point, In.",-87.3653135,41.4169806
"Raymore, Mo.",-94.4527294,38.801953
"Elkhorn, Wis.",-88.5445447,42.6727927
"Jackson, Mo.",-89.6662063,37.3822732
"Sterling Heights, Mich.",NA,NA
"Weldon Spring, Mo.",-90.6892929,38.713386
"Lebanon, Mo.",-92.6637865,37.6805967
"Braceville, Ohio",-80.9545346,41.2283898
"New Melle, Mo.",-90.8795796,38.70977389999999
"Lee’s Summit, Mo.",-94.3821724,38.9108408
"Warsaw, Ind.",-85.8530469,41.2381
"Blue Mountains, Australia",150.4865272,-33.3856304
"South San Francisco, Calif.",-122.4077498,37.654656
"Santa Maria, Calif.",-120.4357191,34.9530337
"Overbrook, Pa.",-75.2641206,39.9763796
"Northville, Mich.",-83.4832692,42.4311464
"Kahoka, Mo.",-91.71960879999999,40.4203184
"Park Hills, Mo.",-90.51818039999999,37.854218
"Fortuna, Calif.",-124.1572756,40.5981867
"Wardsville, Mo.",-92.17434829999999,38.4889231
"Vandalia, Mo.",-91.48848869999999,39.3108745
"Cameron, Mo.",-94.241057,39.7402801
"Eldora, Iowa",-93.10575759999999,42.3680382
"Mission, Kan.",-94.6557914,39.0277832
"Wauconda, Ill",-88.1392474,42.2589122
"Fair Oaks, Calif.",-121.2721718,38.6446264
"Bonner Springs, Kan.",-94.8835754,39.059726
"Jonesboro, La.",-92.7159853,32.2412672
"Meridian, Ida.",-116.3915131,43.6121087
"Clem, Ga.",-85.0132758,33.5281673
"St. Joseph, Mo.",-94.84668099999999,39.7674578
"Saginaw, Texas",-97.3639068,32.8601275
"Perkinston, Miss.",-89.14278949999999,30.7822362
"Suffolk, Va.",-76.5835621,36.7282054
"Calhoun Falls, S.C.",-82.5956875,34.0923375
"New Lothrop, Mich.",-83.969967,43.1166949
